genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Sh3gl1	0.248506877041605	7.14090706862244	6.0925712790242	1.67743030229967e-05	3.63481921857296e-05	1.21309460675883
St5	0.302462491361456	5.0920105827966	6.09242436195508	1.67788744956673e-05	3.63530672275022e-05	1.41686419987526
Map3k15	1.47316649701191	-0.397101831820906	6.09193227419376	1.67941957393868e-05	3.63812281249748e-05	2.89333861164369
Serpinb6b	0.497201740422565	2.32188242303539	6.08872239245206	1.68944935435097e-05	3.65833190297712e-05	2.08166321455747
Vapb	0.216341894417489	6.48639790563538	6.08760235119839	1.69296373840305e-05	3.66508189231603e-05	1.24682815735981
Eif5a2	0.346902471082524	5.05045385313016	6.08299462553363	1.70750166538596e-05	3.69435692643545e-05	1.41125178235604
Eogt	0.276558676139141	5.39089284571653	6.08186671151065	1.71108010346469e-05	3.70158776734596e-05	1.35257531428942
1700007J10Rik	1.21900157259956	0.151085377049056	6.07402950254406	1.73616083035417e-05	3.75377054428137e-05	2.72533283504152
Erp44	0.231345790079356	6.25335109011336	6.07374270755804	1.73708585102136e-05	3.75525200266361e-05	1.23866592320774
AW146154	0.604550512439787	1.93193986808739	6.07358536938597	1.7375935428561e-05	3.75583099034247e-05	2.1680846250684
Arid3b	0.73817580520317	1.58677782245867	6.06867632817827	1.75351154963201e-05	3.78878433798663e-05	2.29499228397029
Llph	0.322009246477066	4.47104493193972	6.06687591004066	1.75938749359025e-05	3.80031581937318e-05	1.47987085050362
Platr16	0.726716418228348	1.65783762770466	6.06599716677968	1.76226283766983e-05	3.80600158789438e-05	2.26307427524339
Borcs5	0.4780492113621	2.9059429328957	6.05950217390771	1.78366721849369e-05	3.85058929511508e-05	1.85402316662812
Ube2l3	0.212057553402548	6.92627244851435	6.05943451554376	1.78389160472377e-05	3.85058929511508e-05	1.16129805858686
Slc38a9	0.484238037573502	3.34986635765571	6.05848660140914	1.78703841062561e-05	3.85685009422135e-05	1.73782287065247
Ywhag	0.181647392333115	8.93799224052851	6.0555956950598	1.79667107853944e-05	3.87657100010617e-05	1.06069721459023
Sp3os	0.851610559996321	1.00291574409467	6.05543364243115	1.79721264216017e-05	3.87720522884319e-05	2.41104536803057
Zfp867	0.439757085551718	2.96791006553499	6.05462234596638	1.79992646568156e-05	3.88204382439754e-05	1.82909424042004
Cebpb	1.17147106349576	5.20375939128969	9.17513935000947	1.80094115081598e-05	3.88364364956296e-05	2.17407665197937
Psme4	0.299896901204091	7.61065168168492	6.07277280440942	1.81268919856912e-05	3.90790134533874e-05	1.11526907182248
Fam222b	0.25580317334319	4.97993000604162	6.04937276276604	1.81758981771416e-05	3.91792695013331e-05	1.35640287103977
Gm45902	0.431129080196767	3.79059668636653	6.04198387502132	1.84275711744523e-05	3.96944434515853e-05	1.59395910565772
