genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Afap1l2	226250	5.06542624042771	3.69654650921275	58.0964971131172	2.01115195830498e-19	5.06463543155216e-17	34.3965842184822
Pawr	114774	3.91745472531637	4.05867656977211	57.9297921509074	2.10149967644099e-19	5.20245835154188e-17	34.7668909384888
Dcn	13179	5.7199625013184	3.66694570041894	57.1277078232575	2.60087854957613e-19	5.78241493718114e-17	33.9274122009336
Uchl1	22223	3.78705853347468	4.76101996027395	54.7985870067045	4.91446763666972e-19	9.08616636724024e-17	34.0600417887101
Maf	17132	3.48841465370636	4.51393320969323	54.4915927863681	5.35509557707227e-19	9.7770657498397e-17	33.9688247980335
Irgm1	15944	2.61824984927719	4.70865901065496	54.437314544663	5.43728467105309e-19	9.80456542041993e-17	33.9752210182826
Gjb3	14620	3.93058958972217	4.58752118031699	54.09856527811	5.98154437368362e-19	1.03517092152006e-16	33.8530159599512
Mtss1	211401	2.25605990193911	5.63701874366183	54.0734143172845	6.02420432214194e-19	1.03517092152006e-16	33.8488885387862
Optn	71648	3.29013296006038	4.3718823894053	52.5477174184492	9.32893185019261e-19	1.49734481982322e-16	33.4179068196867
Marcks	17118	1.76664819236417	7.51926436932356	52.5497865152637	9.323321551784e-19	1.49734481982322e-16	33.3229848850169
Unc5b	107449	2.14135497829462	7.88017703046116	52.5069960739346	9.44008131162898e-19	1.49871551780058e-16	33.3038163712387
Foxo6	329934	3.81900999895066	4.36497412353929	52.4216288901296	9.67769477209593e-19	1.5199183853896e-16	33.3713481810305
Fam84b	399603	3.56073474746821	4.38493803198425	52.2154438971631	1.02782592599396e-18	1.56379432031956e-16	33.3154758348191
Zcchc3	67917	3.2213857503288	4.25697477878329	52.0363056610441	1.08322908920795e-18	1.63109732752282e-16	33.2680436038869
Dusp6	67603	2.37076900178235	6.03673373885991	51.7307878124284	1.1851857957366e-18	1.76355198132975e-16	33.1435938811196
Rnf128	66889	7.62926294200791	3.83840349528293	51.7018993837372	1.19534195639905e-18	1.76355198132975e-16	31.9587603370297
Inhbb	16324	2.22713884151398	6.04410237693167	51.6360399383985	1.2188439038424e-18	1.78024340595222e-16	33.1071389316568
Efnb1	13641	2.59812727826898	5.4781943643548	51.4640395739232	1.28257342400916e-18	1.85477895357205e-16	33.0931028400195
Fhdc1	229474	1.9554521485601	5.89052445924876	51.2311305117303	1.37458446232348e-18	1.96835104477418e-16	32.9907264258111
B4galt4	56375	6.08220895833769	3.04284496259093	51.1878474730231	1.39244487202996e-18	1.974567941832e-16	31.8289095138769
Upk3b	100647	11.8126047686915	3.96547135522468	51.0796090194135	1.43819907455166e-18	2.00060339837157e-16	29.1709795516194
Cdh3	12560	8.6605368716294	3.95307939598154	50.8037614168276	1.56219846401402e-18	2.15259158164045e-16	31.4175429011893
Ccdc80	67896	2.23995060096177	6.38587397985872	50.6932022240755	1.61504979677673e-18	2.18420530849268e-16	32.8007570622822
Grb10	14783	2.43359425847046	7.30878075477701	50.7181475406445	1.60296089951704e-18	2.18420530849268e-16	32.776107368503
Arhgdib	11857	1.89708512390577	6.12987891958991	50.6074779256298	1.6573386414688e-18	2.2208337795682e-16	32.7854769072433
Mpp2	50997	3.32720998121287	5.12991743443807	50.2177457199278	1.86502085927129e-18	2.43218702415325e-16	32.7402459366173
Shroom2	110380	3.90740135060946	4.49738712865825	49.9743898850445	2.00862573135268e-18	2.59628207364047e-16	32.6568361439244
Sv2a	64051	4.86686712235191	3.25203235944042	49.3325728227009	2.44687609286733e-18	3.00328337919498e-16	31.9941369193383
Tspan7	21912	5.05632645485095	3.03255916085143	48.8465311231847	2.84615141827967e-18	3.32567100923143e-16	31.767118669361
Stbd1	52331	3.92220950531283	3.7756056917757	48.7163901935144	2.96445396634221e-18	3.41370907814969e-16	32.2027967480163
Rnd3	74194	1.76375411343933	6.5117727967422	48.7123177090889	2.96823944218137e-18	3.41370907814969e-16	32.1639936855644
Daam2	76441	8.28082409200336	2.92930127221316	47.8913636472761	3.84739649582432e-18	4.32269793984693e-16	29.7202209464006
Pfkfb3	170768	3.73764656384098	3.98580548155843	47.6946937793553	4.09676581472642e-18	4.56773751831253e-16	31.917251856346
Zfp518b	100515	2.62273533278651	5.78885713678586	47.4817920314807	4.38623428163673e-18	4.78099536698403e-16	31.8198309301048
Fbln5	23876	3.60626900570952	4.43069537823699	46.8480423728363	5.38439453605587e-18	5.76908244467164e-16	31.6839122521142
Smad6	17130	3.47640528675797	3.8113429336758	46.5615948711097	5.91255269116239e-18	6.08160173289562e-16	31.5480007169532
Gata4	14463	4.03367421538219	3.64622638901509	46.0934575264933	6.89800377480471e-18	6.85389409080256e-16	31.3457472873749
Eya4	14051	3.62850302361342	4.66731885299668	46.0727107841742	6.9455385186244e-18	6.85449564885324e-16	31.4292895543979
Cdc42bpg	240505	2.88159156216215	4.19459050500172	45.9205777717445	7.30494116866705e-18	7.11306471397006e-16	31.3798715871337
Scrn1	69938	3.22259455931698	3.353907281042	45.8222357787641	7.54776657296386e-18	7.25280780030987e-16	31.2645386027363
Vldlr	22359	5.27554547513414	3.59342084844025	45.3070332479485	8.96839044800501e-18	8.39694300535649e-16	30.8902612859881
Igf2bp1	140486	1.69076813923124	5.96595679363732	44.9137294392232	1.02437107469349e-17	9.3630131412252e-16	30.9126243785304
Sulf1	240725	6.66045127110421	3.30878669289646	44.6173819818453	1.13317171658582e-17	1.00921378612516e-15	30.2741394019941
Enah	13800	2.28577751844022	5.83592142955947	44.5825626059311	1.14674104002338e-17	1.01108905993326e-15	30.8174884456886
Mgat3	17309	2.80559213068833	4.67231002925867	44.4307536392185	1.20795570586544e-17	1.04398822721128e-15	30.8548130081005
2010111I01Rik	72061	1.84001069659529	6.2658603792267	44.4518580193215	1.1992414198072e-17	1.04398822721128e-15	30.7317522565947
Cobl	12808	4.64630412184875	2.77347624905921	44.2473324823907	1.28659391425527e-17	1.09137400905437e-15	30.3152891436268
Boc	117606	3.35118532059026	3.69057797855994	44.016280437199	1.39349179913581e-17	1.13705816861327e-15	30.7161483924049
Stx3	20908	1.93878085502902	5.2349094867777	44.0243537236108	1.38960134549989e-17	1.13705816861327e-15	30.6575429755496
Nod1	107607	2.07619272815463	5.65456235196423	44.064361677144	1.37049172887668e-17	1.13705816861327e-15	30.644383271087
Zbtb7c	207259	2.7442747496576	3.80350939232498	43.8116517091818	1.49607466467296e-17	1.21398147512296e-15	30.6628526264765
Tgfb2	21808	3.28473615040914	4.4183193658481	43.7075298206014	1.5513318699187e-17	1.23145398326264e-15	30.623903111497
Sh3bp5	24056	1.56512917711264	6.30099819200761	43.5682662315603	1.62865926204224e-17	1.2800324585652e-15	30.4082150492101
Antxr1	69538	4.65712732053107	4.10077671651687	43.484893766821	1.78610436600424e-17	1.3803090142782e-15	30.4530704868359
Epha4	13838	4.41853518871194	2.86906105030156	43.2056689345404	1.84989803508296e-17	1.414639303687e-15	30.104780066732
Gpr39	71111	2.36501221137079	4.51812072683796	42.9275521722258	2.04121014964852e-17	1.49147810771013e-15	30.3275851357432
Cacna2d1	12293	3.89907869885802	3.46152099434299	42.9260741565075	2.04228140176657e-17	1.49147810771013e-15	30.286170262114
Cpne8	66871	5.46650696852545	3.0932661111842	42.5814254402768	2.30919976490668e-17	1.66148629390281e-15	29.8545384132795
Atp1b1	11931	3.19176357980064	4.48605415094138	42.5429169582051	2.34125304434702e-17	1.66823895893664e-15	30.2027295704048
Tgfb3	21809	1.71570580968223	5.89420602691189	42.5080662531992	2.37067017618741e-17	1.68087420356278e-15	30.0484666447917
Ilvbl	216136	2.14547597409802	5.28665519920715	42.4873871586841	2.38831099898643e-17	1.68520147107226e-15	30.1013714615492
Mical2	320878	1.89756640260832	8.15184145794878	42.3982467484003	2.46596976759711e-17	1.71514068692969e-15	29.8985843082334
Smarca2	67155	5.96218529383438	3.26632469982114	42.4132132547219	2.45274547172592e-17	1.71514068692969e-15	29.5998433611391
Pdzrn3	55983	3.11874569380385	3.71999334502934	42.1460568912265	2.70059892656103e-17	1.84839267524204e-15	30.0688151151477
Krt18	16668	2.94138012558464	4.46700117114241	42.1383073329177	2.7081749452403e-17	1.84839267524204e-15	30.0571529639747
Efemp1	216616	1.41636845611222	7.52876505353826	42.1531528528741	2.69368165467306e-17	1.84839267524204e-15	29.8247265815444
Kdm5b	75605	1.96333804723123	4.78916225425249	42.0817590670861	2.7641465078065e-17	1.8778197159545e-15	29.9863964906897
Ralgps2	78255	2.18577023569392	4.72285285778722	41.974430896115	2.87379522727922e-17	1.9343158105825e-15	29.9546231888097
Gulp1	70676	2.64615841618432	4.71277150236546	41.6816681061603	3.19710722172609e-17	2.11298407604214e-15	29.8590330077539
Krt14	16664	10.9874584536664	3.49160720976385	41.3495272345544	3.61139677302657e-17	2.3548241636976e-15	27.5050300600716
Arnt2	11864	4.82424709858945	2.91637405088753	41.3123053252528	3.66126844982764e-17	2.37673275458589e-15	29.4317392941548
Plscr2	18828	2.28849845696818	4.67116454296412	41.137670095283	3.90524144679432e-17	2.51523938766412e-15	29.6464398364019
F11r	16456	1.58502938899897	6.79264991567222	41.1289309179815	3.91789656010112e-17	2.51523938766412e-15	29.4678732993228
Fam129a	63913	6.44932058727428	2.94042563434496	41.0934642228496	3.96970539587997e-17	2.53194397433287e-15	28.8344103533068
Creb3l2	208647	2.13354518664457	6.46477490572446	40.9156662809155	4.24065269563741e-17	2.66978333071035e-15	29.4201778353023
Card19	68480	2.23833029558242	5.52958395711475	40.8353425862922	4.36945352629733e-17	2.72736060705551e-15	29.4574009221824
Fstl1	14314	1.57920059284213	8.62420739334565	40.7409398533042	4.52617497088805e-17	2.80124201799961e-15	29.2483126826217
Kcnab1	16497	2.07572217650661	4.76350037372409	40.5245723458083	4.90839945103364e-17	2.99966871890366e-15	29.3959227148307
Adgrg2	237175	7.38323998608164	2.76061030050226	40.4558556016474	5.03686761487961e-17	3.04002018111288e-15	28.2526536610309
Amotl2	56332	1.18885591695765	8.53557271185642	40.4144470433394	5.11600679872214e-17	3.07507799597266e-15	29.121156590244
Rab3b	69908	5.59135483991635	3.00722342209296	40.254904739414	5.4335193370861e-17	3.23926463010121e-15	28.9725536220515
Wisp1	22402	1.83401438667892	7.55609845830024	40.0194536108444	5.94100465122316e-17	3.48491220625564e-15	28.9995120146396
Ror1	26563	5.60229219531863	2.19420638843018	40.0300354452613	5.91714574266429e-17	3.48491220625564e-15	28.4026321840717
Mid1	17318	3.20492809800886	3.48980398628582	40.0008480221648	5.98320343583136e-17	3.49344404851886e-15	29.2718746694545
St6gal1	20440	4.1557017536663	3.12088913832463	39.788412355507	6.48829658088444e-17	3.67318061474412e-15	29.0786491366857
Celsr1	12614	6.23280157054266	2.76725303866088	39.7477200310747	6.59012668257792e-17	3.71642433690089e-15	28.5529008967576
Flrt3	71436	4.60785337985298	4.25528143006994	43.4595990157741	6.76697761502752e-17	3.78691475268552e-15	29.1859573363583
Col4a1	12826	1.38129091249152	9.65654833367589	39.6453244417586	6.85396757838765e-17	3.82095612404313e-15	28.7844371267744
Bhlhb9	70237	1.97927867324865	4.61263519255285	39.5709757064098	7.05257638501245e-17	3.91672740226205e-15	29.0386454944468
Anxa1	16952	1.37592906009185	9.62307565520258	39.5497929267578	7.11027706110286e-17	3.93381464979047e-15	28.7465296014648
Jak2	16452	2.02417070113964	6.4654132504759	39.3804917238522	7.58990721612698e-17	4.16760093228386e-15	28.8062755997633
Gm2a	14667	1.52054652226422	5.54163994039169	38.8150856735941	9.45779005714964e-17	4.98702099547753e-15	28.6327140390182
Ctgf	14219	1.5459115624282	8.00218281983529	38.6597626916765	1.00525972823741e-16	5.24386556808416e-15	28.432329534946
Scarb2	12492	2.00243758949642	6.86341587406583	38.4963927789846	1.0721414546477e-16	5.51397819950152e-15	28.4206288602304
P2rx7	18439	4.79600445602901	2.75611298180716	38.3363810575907	1.14225733203919e-16	5.81317442221754e-15	28.3250326794444
Pmp22	18858	1.83098113762636	4.46239095209339	38.2192883892017	1.19665209104064e-16	6.04785482413137e-15	28.5134179317874
Fam43a	224093	5.54243666135414	2.14575876866433	38.1412757129523	1.23441856372564e-16	6.21721294544023e-15	27.7618020155761
Nxn	18230	1.66335208914153	6.5996944453103	38.0528040001647	1.27878919307837e-16	6.39657361441871e-15	28.2428886941774
Baiap2l1	66898	7.885666083703	2.12079168232188	37.9996130213212	1.30628040320927e-16	6.48751833755897e-15	26.5718300493213
Tagln	21345	2.48073184148743	4.74400312193092	37.9768692615728	1.31822666978223e-16	6.50473606041866e-15	28.3981530736376
Tcaf2	232748	3.38404039514629	2.84200510472372	37.8029828698484	1.41349642581196e-16	6.93312469195262e-15	28.3545237370106
Dab2	13132	1.23354300089029	8.09969714606647	37.8011551081426	1.41453591551546e-16	6.93312469195262e-15	28.0697060077269
Cyp2s1	74134	7.62445934488311	2.77989791704819	37.2339153143112	1.78005973784983e-16	8.35998473666707e-15	27.1313569720504
Tom1l1	71943	2.45738402395295	3.6776651772257	37.1944248654225	1.8090030853608e-16	8.38908531187376e-15	28.164488573277
Timp3	21859	3.60701447532874	7.63127558635605	56.7872000750549	1.92175453579657e-16	8.86948593188283e-15	28.242421798265
Tmsb4x	19241	1.38332302945757	9.19518923485536	37.0011650967031	1.95805407399148e-16	8.93729306397488e-15	27.6952591586395
Rbm28	68272	1.1608638605693	7.87105527815571	36.9770620523215	1.97754100438037e-16	8.9701751273229e-15	27.7244825039636
Aldh1a1	11668	12.066235093794	2.93995417886733	36.9240887265584	2.02109823465966e-16	9.13936867351054e-15	24.5564023908847
Hs3st1	15476	3.42091552747814	3.01162725783848	36.7711009525877	2.15272425485874e-16	9.67467398968209e-15	27.9710554715341
Add3	27360	1.97113789062039	6.53682850572743	36.7090912227265	2.20864794524987e-16	9.86529415544944e-15	27.6844208864066
Anxa8	11752	1.7114244850612	6.07296704115137	36.5936706102496	2.31690001643682e-16	1.02547398909322e-14	27.6591482959219
Nfia	18027	4.0084844671596	2.21416778308211	36.5586187673877	2.35088220566899e-16	1.02987043225357e-14	27.6397459111881
Sh3tc2	225608	5.22566980250004	2.73471640256895	36.5350450771317	2.37403463538662e-16	1.03488788799184e-14	27.6615232728895
Slc4a8	59033	2.49924074327078	3.21014680739034	36.4024087494521	2.50890652456453e-16	1.07463603219324e-14	27.8473260197738
Ildr2	100039795	3.79979754323538	5.03466117719372	45.3123665113135	2.56720176928162e-16	1.0931938496247e-14	27.9158603148566
Col6a2	12834	1.44754258774316	7.75565226504727	36.297329713386	2.6215423619239e-16	1.10346535268762e-14	27.4329491837402
Lrp2	14725	8.80696841183333	2.93907846657455	36.2994135917777	2.61925704257537e-16	1.10346535268762e-14	26.2810341989616
1190002N15Rik	68861	2.21887592794659	6.0064574039113	37.6477285125526	2.71756481615865e-16	1.13084762691775e-14	27.5577462375734
Bcar3	29815	2.25451135847741	3.73132049748345	35.7437486046151	3.31081634012906e-16	1.34327176288681e-14	27.5456750371396
Lurap1l	52829	1.55420993468404	5.12027038786226	35.5762183794935	3.55564108728327e-16	1.43068026779227e-14	27.297738919011
Cdc42ep1	104445	1.47889978208509	7.41302214558691	35.5197242741671	3.64248712904789e-16	1.46159799469433e-14	27.1022046187525
Gfpt2	14584	6.39194053699504	1.55235914495833	35.4554202781898	3.74409427897689e-16	1.49825317914346e-14	25.9987922089513
Pard6b	58220	1.43458516082762	5.57169516605474	35.3249397296882	3.9596559324157e-16	1.57587832558212e-14	27.1348015534243
Nfe2l3	18025	4.26281880401753	2.5493776696784	35.3062356975444	3.99162292155633e-16	1.58428381500684e-14	27.2307407692561
Sort1	20661	4.02075287297405	3.43704552193158	35.2886060168613	4.02200529831051e-16	1.59201651455619e-14	27.3700560561637
Bcam	57278	2.29415659654524	3.75248248032937	35.1657212294895	4.2407396512048e-16	1.66954833815357e-14	27.2862170922967
Lgals9	16859	1.83712658990779	5.7704914101328	35.1558344526291	4.25888016022948e-16	1.67218289301913e-14	27.0508415852129
Edn2	13615	5.8557672122583	2.30502702381912	35.0675933348127	4.42449350977627e-16	1.71872745222852e-14	26.4572998803975
Crb2	241324	12.6032011143543	-0.14050116414244	35.0684082168891	4.4229331365135e-16	1.71872745222852e-14	22.0434031621413
Fgfr3	14184	4.45631345665564	2.42159578630534	35.007297742553	4.54159175135808e-16	1.75953552043332e-14	27.0240192283814
Pdpn	14726	1.3991551594939	6.30974221728323	34.903725754591	4.75050340032741e-16	1.825943491189e-14	26.8890878352128
Pisd-ps1	236604	2.01316544948968	5.42526711576618	34.8804030751128	4.79894327906559e-16	1.83490485691183e-14	26.9722840765602
Vdr	22337	2.5631088526978	3.325527046245	34.6722581471861	5.25526979733989e-16	1.98856141606079e-14	27.1072097932686
Tle4	21888	1.83589819972418	4.62928797726007	34.682745147743	5.23120701435099e-16	1.98856141606079e-14	26.9673178985727
Cemip	80982	6.52040569769539	2.1973166636326	34.6256166738951	5.36372634533664e-16	2.0195496045003e-14	26.1776230308678
Epdr1	105298	1.43582687198503	5.36391411407701	34.5796872508292	5.4728579600356e-16	2.0444133852757e-14	26.8211592909349
Tuft1	22156	1.52015918878026	5.43026438405964	34.5464088517055	5.55340514267596e-16	2.06921008964094e-14	26.8054470176543
Pkhd1l1	192190	12.4236921854762	3.62519736821424	34.9788434114617	5.62101660576025e-16	2.08533746149549e-14	24.6228258890131
Zic1	22771	11.7721833125293	-0.491101867272131	34.517159394739	5.62524277577175e-16	2.08533746149549e-14	21.9542979872189
Cacna1g	12291	4.13617513290035	2.63791674951335	34.3894094104407	5.95079623525353e-16	2.20043872942058e-14	26.8973412532426
Dlc1	50768	1.53882740477679	6.66022439778387	34.3747721116132	5.98935841902734e-16	2.20910527950286e-14	26.625330594499
Hr	15460	3.45167417187864	2.90911585297232	34.3590877118511	6.0309745614949e-16	2.21885174924923e-14	26.9452754657524
Wnt11	22411	4.32062597152941	2.29732274449263	34.3180199136951	6.14140639723597e-16	2.25380356376956e-14	26.7160436632846
Gak	231580	1.17015108420718	6.70275755133746	34.3063815821351	6.17309193220682e-16	2.25975390380483e-14	26.5838040387687
Akr1c14	105387	6.41541069927951	1.54655923902642	34.1897687442085	6.50035126289139e-16	2.35593376044148e-14	25.4772593175888
Mat2b	108645	1.32652372305601	5.97659477327468	34.1258583452806	6.68749780317644e-16	2.40367579067062e-14	26.5536556805899
Fndc3c1	333564	10.9859376349582	-0.935430020262724	34.1223602553941	6.69790529099644e-16	2.40367579067062e-14	21.9011377816417
Spry1	24063	2.35905903939215	3.02406285887128	34.0658010566468	6.86859398548323e-16	2.45888930764628e-14	26.8398882840981
P3h2	210530	3.8002536397368	2.39722683583886	34.0601582081042	6.88587563352147e-16	2.45904888760916e-14	26.7262656774427
Ddr1	12305	1.38664824878406	7.55031500820585	34.0124485395016	7.03385320374741e-16	2.49967055703004e-14	26.406332165069
Creg1	433375	2.77045091073212	3.42157305036378	33.8987730781883	7.40024335880932e-16	2.60452902406672e-14	26.7594042167259
Fhl1	14199	1.07066351306943	8.38561377408116	33.872894677028	7.48645832867839e-16	2.62853871030473e-14	26.3084116649754
Tbx18	76365	1.95928106747732	4.89354693694282	33.6650163698242	8.21904983636146e-16	2.86509407899512e-14	26.4675774470789
Klf4	16600	1.27138548298688	6.22900964572953	33.609858832937	8.42598492120309e-16	2.92327638382642e-14	26.2950400031212
Fkbp10	14230	1.28258637126881	8.0773651150667	33.5700200334882	8.57889395858609e-16	2.96225354986072e-14	26.1763478012612
Slc7a2	11988	3.95001129541988	3.70620513381023	35.6648570192011	8.84395663618533e-16	3.03940777948524e-14	26.6218256945304
Slc39a8	67547	3.20614190258785	3.10669315271698	33.496242753974	8.86991870299188e-16	3.04117447361266e-14	26.5858375573527
Gcnt1	14537	1.77097534214659	6.86112403305815	33.7156913219005	9.16666566659157e-16	3.13555781560273e-14	26.176054632222
Mirt1	381232	2.71193835607944	2.77457099248086	33.2994471206906	9.69881988120986e-16	3.30212035396157e-14	26.4951977631485
Grem1	23892	2.6589495846589	3.44086747734104	33.2832655528909	9.77055211999766e-16	3.31110636344979e-14	26.4826449644259
Sema3c	20348	2.67282858618312	7.41149190690049	44.4361520855335	9.86855096794911e-16	3.33657535735798e-14	26.4234523704945
Fzd7	14369	1.76934633892863	5.06802698419553	33.1045910939012	1.06012354574868e-15	3.54328707304467e-14	26.1739217144065
Olfml2b	320078	1.30521318883987	5.40617184058118	33.040423154481	1.09176383235089e-15	3.62415966711754e-14	26.0905590609058
Ahr	11622	2.02157681260528	5.42170082732535	33.0040148382375	1.11016183753344e-15	3.66027625259896e-14	26.0895106051409
Steap1	70358	1.52704883723343	4.86792425696288	32.9767265324849	1.12416750252584e-15	3.68979562739154e-14	26.1312628965461
Cystm1	66060	2.03196956422318	4.78503565913088	32.9387574361858	1.14396874862527e-15	3.74636940413019e-14	26.1376000795093
Car12	76459	4.65322307051017	1.9820866600696	32.7906829120848	1.22481059779927e-15	3.9932106230929e-14	25.9155911460604
Adamts5	23794	3.41731529292005	6.42611812419768	48.4678686461403	1.26789924360058e-15	4.10619431308871e-14	26.332076633769
Ankrd1	107765	1.41671659900626	8.47605844833621	32.6603123022619	1.30102689787518e-15	4.1948783378289e-14	25.7251596890735
Mir99ahg	77994	4.35914268258734	2.26496722377141	32.6255628501358	1.32218289169715e-15	4.24435237717112e-14	25.9828383602478
AI506816	433855	1.12828536627717	7.80458638263434	32.6022336674928	1.33659125760922e-15	4.28119559400006e-14	25.7181441376985
Akap5	238276	5.33589541951082	2.01150409771679	32.3530971235963	1.50131491496592e-15	4.74390010265553e-14	25.5744361158897
Stxbp2	20911	1.45820110760095	4.89474226502266	32.2875211897942	1.54817429172338e-15	4.86293197955089e-14	25.7907930200746
Sema4f	20355	5.79097069848487	1.40093913427399	32.2435139037153	1.58049226968815e-15	4.94318417367562e-14	25.1030266009638
Rnf150	330812	2.97902600970739	3.6957244170176	32.2025107810726	1.61125068451854e-15	5.00721861661231e-14	25.9600262821962
Sulf2	72043	7.8906983866164	1.72480978944705	32.1897600034323	1.62094501807755e-15	5.02665030446724e-14	24.4811232837578
Ephb2	13844	4.47959182847125	2.41930878193951	32.096501193712	1.69376432173318e-15	5.21922398380482e-14	25.7798088571671
Tnfrsf21	94185	6.76561619935704	1.44164810604533	32.0998723402638	1.69107224812947e-15	5.21922398380482e-14	24.711634420482
Enpp4	224794	1.95750096271274	4.99182839213551	32.0747654482822	1.71123155827321e-15	5.25089246641566e-14	25.692548454098
Xist	213742	11.2485807941599	2.60299206130617	32.0767655609906	1.70961625176435e-15	5.25089246641566e-14	23.3205671404922
Slc2a3	20527	7.1691957388287	2.12901341506794	31.9950514847431	1.77694999770464e-15	5.40711076384875e-14	24.9895726664958
Papss2	23972	6.45286255964043	2.01890846719941	31.9771145098811	1.79210474692954e-15	5.44188813589457e-14	25.1322127672802
Ehd3	57440	8.62686267586187	0.903748243921646	31.7416397376284	2.00432825863224e-15	6.01133851038654e-14	22.781420324424
Rasl11a	68895	4.45325599211648	1.49926723087465	31.714082618183	2.03085975372401e-15	6.07842982846166e-14	25.2770381690111
Snx10	71982	1.2859384939411	5.80714869568664	31.6836225127591	2.06062165831524e-15	6.14233468190865e-14	25.3876322452548
Ank2	109676	1.62367696923373	5.10531816580837	31.6475015508292	2.09651739427782e-15	6.22203940553153e-14	25.4526368127535
Fam131b	76156	1.85201757787264	4.38270969322113	31.5714538807912	2.17428437465311e-15	6.37475627802331e-14	25.5223343335097
Loxl2	94352	1.18453399900185	6.6771063155171	31.5792855116199	2.1661357056546e-15	6.37475627802331e-14	25.2639579782547
Nhsl1	215819	1.78370051877718	5.53353549347735	31.5164898868057	2.23239934364082e-15	6.50826842579199e-14	25.3421002549841
Col11a1	12814	2.55139402077913	4.24480885042184	31.4323643811579	2.32457131766054e-15	6.73664457653766e-14	25.5090884415244
Adamts20	223838	9.89854560512375	-1.52337854588042	31.4328098127942	2.32407275196787e-15	6.73664457653766e-14	21.3567314429993
Igsf9	93842	1.87936649012001	4.56785926858227	31.4261500490132	2.33153881971694e-15	6.74345663381892e-14	25.4227391281422
Wrb	71446	1.3412375879322	5.73350984913113	31.3690805409649	2.39657413349623e-15	6.89062240036336e-14	25.2364612706684
Col5a2	12832	1.19724296635196	10.4147529775572	31.3166131999693	2.45806974472376e-15	7.02940906679545e-14	24.9947550280581
Ptpn13	19249	2.56613002382023	3.48395889773926	31.2800230715619	2.50194870042555e-15	7.13739506219056e-14	25.5214853775207
Serpinb9	20723	1.38138534578887	5.21013130945133	31.0733368223554	2.76597718997675e-15	7.82943078232565e-14	25.1490442959603
Pcsk5	18552	11.2208240539605	-0.760174113869977	30.9020626010422	3.00723557423586e-15	8.49587674995917e-14	21.1875191368689
Slit3	20564	8.4991629521234	2.20789535645564	30.8629929136089	3.06534646397012e-15	8.62667638781263e-14	24.0880403949862
Rab27b	80718	2.22203594136418	3.91334089613962	30.7752681305199	3.20022388546971e-15	8.8695389129356e-14	25.2096983016216
Dlx4	13394	6.03940133264955	1.24153031014408	30.6776283767293	3.35780664909782e-15	9.25360828617411e-14	24.1616751690687
Ak3	56248	1.03192754035707	6.48561894882132	30.6696817195951	3.3709903548e-15	9.27244540907888e-14	24.8119912886657
Parm1	231440	11.1374641821161	-0.814947756087403	30.6422253940909	3.41696666853531e-15	9.38124345124563e-14	21.1270871079264
Sox12	20667	1.33481176759615	5.77748251143739	30.596567798249	3.49490518545749e-15	9.57722047632121e-14	24.8300559745748
Sparc	20692	1.02067435006429	10.5885600353776	30.5374385732265	3.59866255723675e-15	9.80635546847015e-14	24.5874329028341
Trib1	211770	1.29172347974914	5.61855592819075	30.4950970381682	3.67497311233908e-15	9.99565312454835e-14	24.800147414432
Slco2a1	24059	1.3748119494077	6.12937471929696	30.4144635698376	3.82509860574427e-15	1.03270591932534e-13	24.7174520038246
Ugp2	216558	1.19223582903699	6.36741162453023	30.3317214793851	3.9859544965455e-15	1.07019947383352e-13	24.6471113448783
Wdr1	22388	0.923460203864943	8.94928050320837	30.2945812458915	4.06048420606648e-15	1.07635993309995e-13	24.5091402389339
Selenop	20363	4.87512555550665	2.13489623368244	30.2620379535053	4.12700851006789e-15	1.08807014978433e-13	24.865331487996
Pum3	52874	1.05103250689122	7.65562708994223	30.101332662197	4.47296060187971e-15	1.16794665088897e-13	24.4508291612792
Zfp704	170753	4.33522055340015	2.57476073588664	30.093127964103	4.49143133149307e-15	1.16937336947928e-13	24.9145406191503
Palm3	74337	3.10524239274735	3.04915305293074	30.0713758699562	4.54079440233911e-15	1.17593693334335e-13	24.9519755953711
Hoxb9	15417	9.3438577820047	0.846066184309185	30.0644876281975	4.55654631567184e-15	1.17792770772925e-13	21.7224403061467
Sh3glb2	227700	1.39873097981783	6.33846162504702	30.004409178628	4.69642336551893e-15	1.207675346422e-13	24.4773916796521
Arhgef5	54324	1.04086811655633	6.19352476147281	29.897686426934	4.95629024210421e-15	1.26558698035269e-13	24.4278701888604
Hoxb7	15415	10.2774668936341	-1.2530461056498	29.8909789248589	4.97312590225165e-15	1.26766975442038e-13	20.9622810323567
Pdlim1	54132	1.21690613031767	6.72462568978143	29.882834621726	4.99364973644921e-15	1.27068376394734e-13	24.3821710482608
Acox1	11430	1.03487921530848	6.82629552277715	29.7430659932172	5.36027816273868e-15	1.35923997994724e-13	24.3031257777549
Ica1	15893	3.56784407584108	2.57291028153422	29.7076853151481	5.45755819109512e-15	1.37741222070122e-13	24.7645251992924
Nck2	17974	1.53948111498644	3.89032597878918	29.706721883633	5.46023329991788e-15	1.37741222070122e-13	24.6211801272487
Csdc2	105859	4.70117048849306	1.68125337782603	29.7100797264576	5.45091579504262e-15	1.37741222070122e-13	24.3855173228439
Mgst1	56615	8.21768338954858	1.23779650170614	29.6956234087973	5.49115065340755e-15	1.38282321454605e-13	22.7181980251261
