genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm6133	-0.907935492235591	-0.828729874451287	-3.72788873507084	0.00189860573378753	0.00305665273191895	-1.76624812990998
Itga11	-0.730334092104205	-0.238967400500319	-3.81400781453903	0.00158634481583687	0.00258750910478409	-1.76877165149567
Ppm1d	0.202039994505029	4.50825730794795	4.46440645286092	0.000413494804789236	0.000732891066163753	-1.7768964810387
Tmeff1	0.260090663627728	4.42025982047452	4.45336593381509	0.000422931154741158	0.000748504156193921	-1.77793795962592
Kdm5a	0.362503784877377	6.54646103233365	5.00812485950577	0.000408382552539541	0.000724161033988641	-1.77827353779892
Rpl35a	0.210199125895837	8.0939333670103	4.63575943316623	0.000291748196969927	0.000528582695456555	-1.77841373397634
mt-Ta	-0.82136305866486	-0.79324439839443	-3.75119145733778	0.00180846433322763	0.00292489115721327	-1.77923596121849
Rfc4	0.204465800597159	6.05051681960272	4.57372829383219	0.000330900890899137	0.000594517450489273	-1.77962835815376
Mob4	0.189145106594891	5.91416650893362	4.56778732836571	0.000334922512163845	0.000601394557216853	-1.78045222373477
Mok	-0.438959206384631	1.35804366058646	-4.05691692226753	0.000957121919648396	0.00160680844516485	-1.78426728255443
Emc8	-0.16014007069335	6.24747172751987	-4.57825351852315	0.000327870807456647	0.000589551555105545	-1.78479193478895
Brox	0.193764329541235	5.42948310542835	4.53529002541027	0.000357823035577802	0.000639847995007493	-1.78829768557647
